UTC,Lat,Lon,Alt
06:44:38,32.17291842079965,34.81389117251915,220.6125429449603
06:44:40,32.17281384955262,34.81385958698652,164.81007112376392
06:44:42,32.17267212839335,34.813737044628496,161.61950531601906
06:44:44,32.17260241422866,34.81365164495513,-0.5822018086910248
06:44:45,32.17259782856889,34.81353936515699,-17.37386568915099
06:44:46,32.17259399629996,34.81346098093224,-31.456147918477654
06:44:47,32.172587871201124,34.81343085369621,42.95097977668047
06:44:48,32.17258633176207,34.81341628823365,-16.043952469713986
06:44:49,32.17258958374682,34.81341628823365,-37.8451856225729
06:44:50,32.17258958374682,34.81341628823365,-16.938593354076147
06:44:51,32.17258958374682,34.81341628823365,-38.13414443191141
06:44:52,32.17258633176207,34.81341608418639,-37.79229887854308
06:44:53,32.17258576075002,34.813406609683106,-37.031494750641286
06:44:54,32.172584099274054,34.813397339227066,-33.420008262619376
06:44:55,32.17258243779809,34.81339318318576,-44.62964572478086
06:44:56,32.172579965886506,34.81339318318576,-26.369163387455046
06:44:57,32.17257855982081,34.81339318318576,-35.33059053495526
06:44:58,32.17257213537434,34.813388068771026,-29.644917901605368
06:44:59,32.1725649926189,34.813388068771026,-28.883629931136966
06:45:00,32.172557513688865,34.813390683247356,-29.621516751125455
06:45:01,32.17255505313961,34.81339329772368,-21.139551204629242
06:45:02,32.172554692347,34.8133959122,-20.774819303303957
06:45:03,32.17255459369078,34.81339222412435,-26.501053607091308
06:45:04,32.17255459369078,34.813388536048684,-18.641765641979873
06:45:05,32.17255705424003,34.813388536048684,-20.48207231797278
06:45:06,32.17256391068649,34.8133922465081,-17.21180214639753
06:45:07,32.17257081242992,34.81340191816269,-16.075783168897033
06:45:08,32.17257525362408,34.813409479278185,-24.07972285617143
06:45:09,32.17257613085505,34.81341701800994,-39.82293797284365
06:45:10,32.172576864132814,34.81341701800994,-31.92483822070062
06:45:11,32.17258502172183,34.81341544047337,-17.199082541279495
06:45:12,32.17259292973131,34.8134138629368,-44.03672434948385
06:45:13,32.172600837740795,34.81341133568836,-4.0911276480183005
06:45:14,32.17260132143903,34.8134088084399,-26.407171070575714
06:45:15,32.17259341342955,34.81340628119146,-21.318917339667678
06:45:16,32.17258432943287,34.81340628119146,-27.405024664476514
06:45:17,32.172575245436185,34.81340628119146,-29.781721577979624
06:45:18,32.172556297036756,34.813421367941196,-1.608216836117208
06:45:19,32.17253680797386,34.81344496787486,9.372410277836025
06:45:20,32.17251731891096,34.81346856780851,19.602588709443808
06:45:21,32.1725156022603,34.81348457805844,11.873601369559765
06:45:22,32.1725156022603,34.81349207512445,79.57280050311238
06:45:23,32.17251731891097,34.81349957219045,62.19792815577239
06:45:24,32.17252064287306,34.81349207512445,97.30373294930905
06:45:25,32.172523966835165,34.81349967710091,27.09971051849425
06:45:26,32.17252557414659,34.81349472336139,25.02309728320688
06:45:27,32.17253250067452,34.81349329909431,19.526299325749278
06:45:28,32.17253942720245,34.81347666733222,-12.520026785321534
06:45:29,32.17254635373038,34.813472591286114,12.403727989643812
06:45:30,32.17254635373038,34.81347248283357,57.188794357702136
06:45:31,32.17254635373038,34.81347655887967,10.481998533941805
06:45:32,32.172545645514845,34.813497031681976,-41.031788372434676
06:45:33,32.17254493729931,34.81351920918795,-18.14032184612006
06:45:34,32.17254493729931,34.813535605944146,155.83820838760585
06:45:35,32.17255219567149,34.81353731064783,-16.965648385696113
06:45:36,32.172576683051155,34.813543082271735,3.087783577851951
06:45:37,32.172600462215286,34.81355287876196,-2.387491841800511
06:45:38,32.17261769122277,34.8135609705485,4.920755859464407
06:45:39,32.17260046221528,34.81356924578238,-57.77425842080265
06:45:40,32.17260046221528,34.81364570479243,-25.51652793586254
06:45:41,32.17261259283156,34.81373332267183,20.445913274772465
06:45:42,32.17264367568246,34.813845005825236,14.135050991550088
06:45:43,32.17266036787331,34.81388618503982,52.43032834492624
06:45:44,32.17266492944788,34.813916205385055,71.25562410242856
06:45:45,32.17266776779533,34.81388618503982,227.11133456602693
06:45:46,32.17266776779533,34.81385419792494,201.52502220775932
06:45:47,32.172645388047094,34.813813018710356,205.49459672439843
06:45:48,32.172623008298864,34.81380066132308,-25.551993859000504
06:45:49,32.172598368389544,34.81378613218422,21.012313622049987
06:45:50,32.172596108228454,34.81378079514507,22.295763176865876
06:45:51,32.17258769616247,34.81377665662385,25.675123367458582
06:45:52,32.17257984975994,34.81377665662385,-5.767993633635342
06:45:53,32.172570577235426,34.81377665662385,11.539315300062299
06:45:54,32.172563941644476,34.81375245810642,48.54426673427224
06:45:55,32.1725536910456,34.8137218162311,18.70189925376326
06:45:56,32.17254396171978,34.81368901136591,22.792222291231155
06:45:57,32.17253774736531,34.81368040501814,3.004958402365446
06:45:58,32.17253774736531,34.81368040501814,76.13092669192702
06:45:59,32.17253865221423,34.81368256800802,18.62825495004654
06:46:00,32.17253865221422,34.813682568008026,60.508618829771876
06:46:01,32.17253774736531,34.81368040501814,50.406544289551675
06:46:02,32.17253684251639,34.81365408034805,11.67479350976646
06:46:03,32.172522402298846,34.81362991866785,-11.683665641583502
06:46:04,32.172507962081305,34.813574577681095,13.912712563760579
06:46:05,32.172493521863764,34.81354086417732,43.226948319002986
06:46:06,32.172493521863764,34.813484085429614,50.124982689507306
06:46:07,32.172493521863764,34.813455187456505,48.34457182325423
06:46:08,32.172493521863764,34.81341826075049,69.14699669368565
06:46:09,32.17251103260193,34.81339688674938,55.064189449884
06:46:10,32.17253999258531,34.81337200621535,66.40297487471253
06:46:11,32.17257877800346,34.813341537829295,18.273560222238302
06:46:12,32.17260005268344,34.81331711117786,7.496408644132316
06:46:13,32.17261215253985,34.81329187021516,14.313480356708169
06:46:14,32.1726145160755,34.813271350040296,14.378215569071472
06:46:15,32.17262205115872,34.81322855506971,9.864060734398663
06:46:16,32.17262214027274,34.8131787068614,4.452416353859007
06:46:17,32.17262214027274,34.81312489397806,6.301241926848888
06:46:18,32.17261696872517,34.81308003464602,14.938941520638764
06:46:19,32.172609693068274,34.81301526689967,26.87980565801263
06:46:20,32.17260220148631,34.81295673285026,148.73777827993035
06:46:21,32.17259492582942,34.8128563507753,19.224290094338357
06:46:22,32.17257868374453,34.812787143754896,0.973303715698421
06:46:23,32.17256265758472,34.81268980082558,-23.750754431821406
06:46:24,32.17254641549984,34.81261285546722,111.38572006020695
06:46:25,32.17254641549984,34.81251168460627,40.62075424101204
06:46:26,32.17254641549984,34.8124431955677,2.937828827649355
06:46:27,32.17255308893632,34.81239132130687,22.355354216881096
06:46:28,32.17255976237279,34.812367078522264,3.9486250691115856
06:46:29,32.17256643580927,34.8123203031758,-4.645930592902005
06:46:30,32.17255842154663,34.81229305576303,38.644825511612
06:46:31,32.172547693613836,34.8122363041815,-7.057112332433462
06:46:32,32.172533106915964,34.81213662253239,6.950622113421559
06:46:33,32.17252500849809,34.81202968884623,52.44302729330957
06:46:34,32.17251879204732,34.81192449590631,54.38648710120469
06:46:35,32.172495133594026,34.811879367549665,140.80382475536317
06:46:36,32.172459758120546,34.81183093044596,36.60095148161054
06:46:37,32.17243343229049,34.81178181539607,11.832254260778427
06:46:38,32.17243253400296,34.811675980851085,-5.012425508350134
06:46:39,32.172445777005784,34.81158080688221,-5.565888026729226
06:46:40,32.17245080206822,34.81148510247724,38.49525399878621
06:46:41,32.17245170035576,34.81144007480893,31.353170610032976
06:46:42,32.17245170035576,34.811393486802125,50.97527736239135
06:46:43,32.17245170035576,34.81135062944377,45.94995430763811
06:46:44,32.17246819127894,34.8113001811941,-80.4113648859784
06:46:45,32.17248468220212,34.811235606820745,3.481224026530981
06:46:46,32.172501173125305,34.811187747031916,15.23053633235395
06:46:47,32.172501173125305,34.81113249261755,9.525804770179093
06:46:48,32.172485181569215,34.81110508345183,9.068603529594839
06:46:49,32.172467784294746,34.81107404207146,11.007744507864118
06:46:50,32.17243648269862,34.811073740242314,31.056671667844057
06:46:51,32.17241891221823,34.81104900858953,28.018437347374856
06:46:52,32.17239641751587,34.8110302744476,39.1220972109586
06:46:53,32.17238738011382,34.81100344619202,-1.816610132344067
06:46:54,32.172375507250706,34.810990814911634,-3.4153685327619314
06:46:55,32.172344410155574,34.81098434490686,13.596232825890183
06:46:56,32.17229912318596,34.81098627084489,12.79732429701835
06:46:57,32.17224783707133,34.81098024658947,10.19471022952348
06:46:58,32.172202970990924,34.81097258738099,4.1310539254918694
06:46:59,32.17214559237986,34.81095825905978,13.186646283604205
06:47:00,32.17209576203584,34.81094352490522,27.07270261924714
06:47:01,32.172047459110445,34.81091500248079,5.465389238670468
06:47:02,32.17200131733937,34.81088321270054,13.169320665299892
06:47:03,32.17194914016933,34.81084133484277,9.979215001687407
06:47:04,32.17190602452979,34.810766841597,-1.058158908970654
06:47:05,32.17184336502456,34.81067401581951,-64.42174650542438
06:47:06,32.17178674269932,34.810569207461604,-54.73876212351024
06:47:07,32.171736681229326,34.81049079380559,-65.20174322556704
06:47:08,32.171678368027585,34.810413403212564,-73.85781747382134
06:47:09,32.1716227568377,34.810364513366245,27.089703572914004
06:47:10,32.17155284719643,34.81033301260126,17.402014983817935
06:47:11,32.17152318002738,34.810321762416805,9.26224264036864
06:47:12,32.17145799698849,34.810310512232356,-4.567636019550264
