UTC,Lat,Lon,Alt,Vx,Vy,Vz
15:15:20,32.168743981571616,34.81328414941651,46.795232901349664,620.9700614873311,-509.5586112005505,-488.508831879336
15:15:21,32.1687948584815,34.81330934711743,29.0497184144333,619.8667921873578,-510.1458338033318,-489.56127289909585
15:15:22,32.168799175089696,34.81334863844882,27.95730252750218,619.4794963070552,-510.60268258901414,-489.506937300541
15:15:23,32.16880478785665,34.813304157281976,55.105277891270816,619.7696314970616,-511.22694956706755,-489.91720849095816
15:15:24,32.16878535033072,34.8132650916452,34.1204384341836,619.7500996993169,-511.05153817849856,-489.47131367209795
15:15:25,32.1687692141991,34.81325698853446,48.32448172196746,619.3764316767537,-511.4157198941011,-489.68373388992137
15:15:26,32.16876976383267,34.813220252694805,60.472157556563616,618.4460471829566,-511.9338130152556,-490.44624741429726
15:15:27,32.16877211667784,34.813200455152696,39.73837507888675,618.6780752195482,-511.88544279003673,-490.1995134686346
15:15:28,32.16873588858963,34.81317732918544,55.31563485786319,3547.917809329177,483.54590684836046,2102.8781613860792
15:15:29,32.16874241062609,34.81319707406724,58.56231251731515,1167.1928187182793,143.08855600940404,1124.438203541191
15:15:30,32.16873687001645,34.813174424131226,45.53748245537281,1132.4475118171356,124.53005776033328,1063.9013625259947
15:15:31,32.16874308630249,34.8131858955529,40.63290511444211,1015.0336696796484,-544.5029066588633,-203.0975153053863
15:15:32,32.168743131726586,34.8131710049067,8.493766106665134,1165.766981369496,141.02601236397217,1120.9586010096166
15:15:33,32.16876373276134,34.81316266853226,31.406704088672996,1164.1478470448928,139.92939259011573,1119.1499391199663
15:15:34,32.16878924902373,34.81314177925662,62.89309462253004,1015.3818008079161,-545.1286085983035,-201.83523540775113
15:15:35,32.168785854577784,34.813123652026015,53.12103347107768,1133.3394745954852,123.36361597783728,1062.0863584034917
15:15:36,32.1687892407908,34.81313394037964,55.47628627251834,1015.0886992899192,-546.4008316555775,-203.283877231685
15:15:37,32.1687293568256,34.813051084453384,55.78486083820462,1131.5284020820372,122.30403692856694,1060.4816582920594
15:15:38,32.168751329068094,34.813066954822816,31.00179871916771,3551.9415796715175,486.1127185616252,2110.933589911165
